ID_CLIENTE,ID_GRUPO,TX_DISP_CATEGORIA_ORIGINAL
201520650,730542,web
206751594,613930,web
160391040,613267,tv
177181266,730638,mobile
214859796,775751,tv
213764244,761316,mobile
208799778,778183,mobile
201105654,779413,mobile
209806188,611429,tv
172679442,613668,tv
140637138,602007,mobile
215844066,754625,mobile
215799390,527926,mobile
185680152,744968,tv
188246520,634686,tv
51043518,538854,mobile
207588138,585123,mobile
161566254,770102,web
204902202,749390,mobile
215785578,659632,tv
215859294,597192,mobile
214166922,606173,mobile
214885830,749221,web
184060212,742418,tv
213014640,751126,mobile
208365804,552605,web
178765170,613807,tv
170422350,729867,mobile
213892830,601988,mobile
214104042,593201,tv
137173896,613810,tv
127712862,543280,mobile
205325154,775646,web
201738216,772955,mobile
213866622,776831,tv
215798310,527901,mobile
181574100,595827,tv
215451360,753236,mobile
194243130,778986,tv
214104042,592764,tv
199848030,779019,tv
180941430,779019,tv
152458158,695155,web
46236768,594163,web
215826720,624006,tv
152008038,777483,web
214964574,613926,tv
135260808,606450,tv
184409418,618636,web
207175818,618272,mobile
140318130,673476,web
157686978,665686,web
208927032,543665,mobile
208581444,703469,mobile
141091914,779517,tv
169954986,779554,mobile
214747032,746918,mobile
182352906,613727,web
215780082,777339,mobile
211175580,731898,tv
164510376,775173,mobile
209946348,756489,tv
210539310,706213,mobile
164178858,719047,tv
215813154,624006,mobile
157210158,545267,tablet
171984786,527933,mobile
213214104,556780,mobile
212719332,543280,mobile
183983760,595799,web
151925838,648467,tv
136724862,553320,tv
208695750,556941,tv
188011398,739397,tv
161762712,657946,web
189029142,598845,tv
140448084,613534,web
201857418,602005,web
172328628,596305,tv
212348520,606530,tablet
114454296,613671,mobile
203524410,774651,mobile
215337894,613773,tv
186757404,718751,tv
206259456,779019,mobile
160253634,592636,mobile
186428682,613545,tv
207078156,757049,mobile
209686056,622307,mobile
158784822,618953,mobile
214730286,759032,web
204001674,755402,stb
205256940,761497,mobile
150092304,528107,mobile
159348984,603797,web
206854824,593600,mobile
214989114,613908,tv
211554192,556700,mobile
171612264,756699,tv
214554078,659635,mobile
158506404,778273,tv
167173422,777526,tv
205811910,779019,web
172280346,727103,mobile
213703152,576985,tablet
184481304,527472,mobile
94148916,742378,mobile
215364906,588643,mobile
111037644,774124,tv
121526664,552742,web
214981434,768882,web
211096644,613791,tv
178758690,602813,mobile
135260808,606184,tv
206600268,623448,mobile
203144868,599004,mobile
184811856,529164,mobile
184060212,742381,tv
213427914,592517,tv
163581444,773631,mobile
142000188,776774,mobile
213558990,761472,web
214842960,573530,tv
141691956,528032,tv
213485436,775661,mobile
116924820,775642,tablet
212867082,613772,mobile
215207280,687858,tv
168739302,607326,web
158364084,775762,tv
172679442,613649,tv
214221486,588327,mobile
171039288,678597,web
55974870,540269,tv
57660330,778249,web
185680152,696575,mobile
136010832,595570,tv
209326476,704602,mobile
211003134,533260,tv
153096672,613776,mobile
152458158,695155,web
167795484,526783,mobile
172225980,775889,tv
135260808,555484,tablet
210355944,593950,mobile
214925694,684678,mobile
156130374,774124,web
183962100,775183,mobile
183867612,528361,mobile
178293546,593987,mobile
170343642,679554,mobile
212473608,704837,mobile
214266882,779415,mobile
167795484,526780,mobile
210552960,582892,tv
215469648,761055,mobile
205906938,775897,mobile
160637160,777339,tv
165793182,771845,web
214179540,528036,mobile
143912748,779019,tv
206396922,775496,mobile
196372350,573360,mobile
204914952,598911,tv
186947130,703377,web
164224440,747103,mobile
210552960,634686,stb
167832228,751002,tablet
215788338,597192,mobile
205325154,593824,web
215814654,613781,mobile
167707158,594838,mobile
173241540,676412,tv
186076422,761636,tablet
185047890,619965,mobile
214266282,724099,web
117835812,598911,web
174455850,597221,tv
153197514,658850,web
150392016,779539,mobile
211484232,574445,tv
17605218,629567,tv
154520112,588374,web
80378862,597196,mobile
215807310,694177,tv
206096940,594782,mobile
148491096,613908,tv
204378600,593929,web
215600826,528107,mobile
214221486,588643,mobile
140150964,660875,mobile
143912748,532415,tv
215142102,664386,mobile
186625086,613886,mobile
157507596,592902,tv
213928140,593950,mobile
215803134,754625,mobile
140976174,606730,web
207033288,591303,mobile
136133310,761530,mobile
145844646,607032,tv
160470534,587404,tv
165498354,780116,mobile
172866132,583221,tv
208672620,577000,web
202540782,623433,tv
175970166,679199,web
215207004,527905,mobile
210507450,779019,mobile
173490786,779019,mobile
196669800,751026,web
215275476,613590,web
147842748,569967,tv
212703150,722539,mobile
213636834,759068,tv
215049120,598987,tv
185859408,598922,mobile
215277342,593864,mobile
136038996,776575,web
214327722,623448,mobile
199491762,617807,tv
208198242,769573,web
174344268,775721,tv
171801078,613817,tv
172730628,779529,mobile
215779944,582912,mobile
214994616,613931,mobile
195965184,530050,tv
139854084,617877,mobile
163736214,565944,tv
205256940,761497,mobile
213164844,577366,web
185047890,618494,mobile
214030938,546744,tv
215376612,756670,mobile
140232612,587395,tv
198875568,527907,mobile
150164976,743258,mobile
159509634,778413,web
215808930,775611,mobile
172024878,699480,web
194815710,645508,web
156130374,542840,web
194640024,613672,web
214221486,663783,mobile
203320542,710272,tv
160086882,775611,mobile
157210158,545272,tablet
167484102,526402,mobile
172191390,587424,mobile
215803134,754625,mobile
203557362,778465,mobile
205542240,767699,web
208013412,775678,tv
166543782,613671,mobile
214981434,768904,web
214938852,776410,mobile
210552960,758753,tv
166054758,594201,mobile
215460204,721604,mobile
208672620,577012,web
214554078,659631,mobile
163772034,593682,mobile
186947130,703679,web
166940484,587403,tablet
215438892,590267,mobile
214511946,773631,mobile
182352906,613767,web
175271538,594005,mobile
215803044,613928,tv
209951262,743618,tablet
215385042,778301,web
200563422,705112,mobile
214490328,746619,tablet
177815262,754707,tv
212764566,567645,mobile
212615784,776291,mobile
204067392,547929,tv
214859796,738153,tv
210564522,613813,mobile
215852226,754625,mobile
187039878,729867,mobile
215810376,767453,mobile
171465420,613866,mobile
215207442,778986,mobile
166661448,593990,mobile
213208704,775613,mobile
215790294,694565,mobile
169359756,753363,mobile
192555618,750954,mobile
188297868,780116,mobile
195503598,593602,mobile
207219042,613907,mobile
158902626,743786,mobile
155315466,779328,mobile
214148646,775183,mobile
214303716,684678,mobile
203608584,592450,console
165669390,587394,web
172328628,596305,tv
166521204,746252,mobile
209782662,777486,mobile
90856356,778692,web
174147702,775761,mobile
204452022,747101,web
215859294,767453,mobile
208940988,595501,mobile
215332242,526409,mobile
142683990,613774,web
155308482,777129,mobile
204914952,598831,tv
215858676,532292,mobile
28096512,618928,tv
215203206,778300,mobile
121526664,552260,web
110711496,753338,tv
100280826,761660,tv
150758616,779413,mobile
140637138,602008,mobile
184350822,529128,tv
214302330,778162,web
215866698,532755,web
215823282,754625,mobile
149921664,719902,mobile
212569668,590066,mobile
125055780,754625,mobile
214886034,706213,mobile
215540850,755597,mobile
185987652,692292,mobile
203524410,774651,mobile
176432928,582885,tv
215849718,678934,mobile
215839638,705112,mobile
158032368,595541,web
214508190,746746,mobile
214994616,613589,mobile
154463520,556906,tv
155196648,776575,tv
144032664,722390,web
204633012,779539,tv
213207852,697292,web
172225980,697772,tv
215368002,556704,mobile
172280346,727103,mobile
171703578,754768,mobile
123293862,613746,mobile
214104978,544438,web
203831052,597180,tv
213918582,562362,tv
215202822,613671,tv
140065002,527472,tv
123239088,780116,mobile
160644102,624006,mobile
176624400,774124,mobile
182825190,729322,mobile
203472918,591261,web
137261154,724249,web
174132462,729158,tablet
207667962,678597,tv
199541400,756654,tv
176553402,587389,mobile
208701924,778495,tv
176008656,705112,mobile
74407206,778263,web
208170864,774040,mobile
214910352,704952,tv
139572576,718705,tv
204440196,774651,mobile
181060566,775661,mobile
33311268,778929,mobile
212714184,703469,mobile
177634404,761631,tv
201073866,768366,mobile
178740978,761316,mobile
162312426,746965,tablet
171680598,773998,tv
214508190,531775,mobile
204905502,751225,tv
215587590,776760,mobile
213385026,601001,mobile
155196648,777630,tv
144851322,683453,tv
212579862,698892,mobile
87071412,570230,tablet
165238512,775183,mobile
181817460,592505,mobile
135260808,745419,console
205803072,720457,tv
154754670,593863,mobile
199859010,775766,tv
208179972,776575,web
166228422,637186,tv
180576078,613714,mobile
186037794,599087,mobile
201185424,775612,mobile
215411628,774038,mobile
212703150,722758,mobile
180096468,776749,mobile
177815262,779831,tv
209612676,779803,mobile
188591988,760678,tv
213261708,615968,tablet
210589470,750971,mobile
110711496,753317,tv
206113938,548500,tv
180786012,552745,tv
215049168,778203,mobile
165238512,621211,tv
174370134,599097,tv
183149742,637805,mobile
163693944,622780,web
213773496,742555,mobile
215890260,556481,mobile
182352906,778127,web
114249846,777178,tv
214172526,547316,web
211742946,565901,mobile
208819410,538323,tablet
184302594,755574,mobile
214171176,587386,mobile
176041326,732146,tv
145607538,724079,tv
195854496,582903,tv
208041558,751198,tv
144954498,745438,tv
203791770,738562,web
181262700,778301,web
214508190,746746,mobile
211669194,768985,tv
199546764,613806,mobile
213619632,723407,mobile
214020822,775661,mobile
198875568,527907,mobile
213892548,613926,mobile
144862692,778456,mobile
214712604,767699,web
215275476,773631,web
105564960,648606,mobile
213843456,778013,web
172328628,596380,tv
89982528,587365,tv
207699984,754625,tv
214761834,738997,tv
53496198,552482,mobile
166034196,638526,web
194398866,613388,tv
141122256,593946,mobile
215376612,759295,mobile
209794128,593822,tv
210552960,651746,tv
215847708,537816,tv
150164976,743258,mobile
206313762,531214,tv
176432928,582921,tv
215858490,526403,tv
170821062,623297,mobile
140965866,593891,web
211099524,749796,mobile
215565414,771613,tv
212719332,528109,mobile
215815344,773631,mobile
210382986,750993,web
212241984,753358,tv
155152986,573820,mobile
213475704,773164,tv
215709294,537594,mobile
196545840,776750,web
207716490,775558,mobile
166521204,746252,mobile
189159018,700253,tv
212711340,537594,tv
214861332,776291,mobile
150758616,779413,mobile
215511834,637805,web
184409418,693912,web
213716940,613652,tv
157686978,664347,web
206197278,658833,tv
162571116,747365,mobile
197431902,593884,mobile
214221486,588327,mobile
213716940,613652,tv
88028988,753910,tv
184226946,537089,tv
213130728,613928,mobile
214738944,582919,mobile
127970178,775766,tv
201073866,768366,mobile
162175644,633326,web
208104834,527957,mobile
173839764,774047,mobile
215779944,580860,mobile
35027796,744625,mobile
215824050,745419,mobile
74673528,716022,mobile
215798652,775287,web
210217788,706213,tv
213379950,624006,mobile
215849334,778019,mobile
215850576,777339,mobile
214886034,706213,mobile
203686590,543280,mobile
170889456,750989,tablet
215798652,775646,web
215544780,754625,mobile
210565272,601263,web
213558990,761490,web
215023836,543280,mobile
178607484,776721,mobile
204004794,620848,web
200648046,779529,tablet
208572378,749668,tv
214241388,769624,tv
208891020,778113,web
197368182,532415,mobile
213300894,754137,tv
200270922,774379,mobile
151326114,775897,tv
152154060,585125,mobile
215813490,754625,mobile
188297868,780116,mobile
213425934,613535,tv
151346502,705112,mobile
35027796,744664,mobile
210270822,574561,mobile
212638344,774093,mobile
186068298,776238,web
215587590,776725,mobile
209775954,771806,web
164859228,771136,mobile
213649104,527472,tv
46236768,594051,web
194729466,744982,tv
215502060,705592,mobile
196821270,746340,mobile
159196386,779575,web
178758690,776885,mobile
205284168,770638,mobile
215838642,667646,mobile
214901622,779516,mobile
215441376,527472,tv
196545840,776782,web
176434692,613673,web
150675132,775232,tv
214169616,771806,tv
209936238,540710,mobile
183879084,779575,mobile
160470534,587404,tv
169811094,562760,mobile
205803072,692293,tv
155303004,527922,mobile
135260808,768456,tv
215858490,776786,web
30451422,613601,web
215423544,768379,mobile
214938852,776410,mobile
214900932,715172,mobile
187722684,613775,tv
186757404,718811,tv
215868600,569281,mobile
166000848,778801,mobile
173048058,585048,mobile
177634404,529561,tv
135371022,779622,tv
208856466,576260,tv
210589470,750971,mobile
123494472,749643,tv
214075338,570023,stb
210122802,592648,mobile
35027796,744644,mobile
150164976,743260,mobile
209487162,684678,mobile
214630986,583164,tv
171710322,613633,tv
165905958,583180,mobile
211026174,748259,tablet
145809402,613595,mobile
215814654,613781,mobile
208226820,705332,mobile
213261708,615968,tablet
177815262,775268,tv
212714184,703469,mobile
208381800,617635,mobile
188320884,747022,mobile
145289490,613544,mobile
215819370,761122,mobile
211759728,779554,tv
62607960,603681,mobile
211096644,613767,tv
202398630,732527,mobile
207481074,528361,mobile
21173184,613907,tablet
180150498,779413,mobile
210602220,745006,stb
209885880,613543,web
215332854,773631,mobile
135260808,768462,tv
141281934,582950,mobile
215049120,599008,tv
176553402,587389,mobile
212582310,754625,mobile
208415970,591261,mobile
175525068,692403,tv
150603486,707313,web
100280826,761626,tv
145809402,613595,mobile
210997884,698997,tv
204056694,738997,tv
208040424,593685,mobile
211096644,613559,tv
136961772,613523,mobile
180853008,773631,tv
162138882,777339,tv
188957508,768150,mobile
196246794,532292,tv
200815182,597185,web
135392346,745261,mobile
173179812,722122,tv
209936238,714935,mobile
166251282,779412,mobile
106678806,775725,tv
159948738,738157,web
149921664,719830,mobile
214151334,779413,mobile
204422550,658830,mobile
215222100,742496,mobile
138481128,779005,web
185227710,776453,web
99725976,762368,tv
174464112,606236,mobile
211669194,768875,tv
212285652,577298,mobile
185950170,613600,web
214146090,537594,mobile
108655158,582913,tv
180526716,613514,tv
177411648,745263,tv
213261708,615968,tablet
140839548,779575,mobile
213423336,768328,tv
205530060,779527,tv
209457468,593840,mobile
215900184,597205,mobile
135260808,565944,web
215809566,779803,mobile
194185020,778301,tv
212270676,530557,tv
179692872,590245,mobile
175764294,779514,mobile
208046574,597212,mobile
210985494,613866,tv
152195214,778300,tv
214890330,613563,tv
189485790,577020,web
215871210,613907,mobile
174455850,597225,web
119502210,760072,tv
209227230,759079,tv
169092336,557791,tv
211566180,681952,mobile
142590012,643606,mobile
211096644,613806,tv
159003588,597192,mobile
215812770,651366,mobile
176432928,582929,tv
176434692,613926,web
215441286,537020,mobile
169730940,764481,tv
211566180,681952,web
215869662,744642,tv
210924366,588643,mobile
205437654,744663,tv
201073866,768366,mobile
150052284,692515,web
209775954,749248,web
160811718,678805,tv
214473240,681952,tv
195200652,597226,mobile
91362276,755402,tv
215174274,751162,mobile
199435920,613929,mobile
175590888,530240,mobile
154520112,588374,mobile
205467180,528361,tv
183149742,761666,mobile
214704606,709671,web
136840194,744601,tv
215554752,754585,mobile
140380614,776575,tv
194190348,771600,tv
213646650,768874,tv
214167234,540141,tablet
141810870,772901,tv
167700972,776238,tablet
140498208,606178,tv
213058728,582901,tablet
178840068,552420,tv
215800662,596880,mobile
214077258,557841,tablet
214994616,613767,mobile
163491528,753379,mobile
215114292,613533,tv
151925838,747183,tv
214429176,570013,mobile
215383746,593929,mobile
186016092,606506,web
183326328,613969,tv
194185020,778271,tv
214890330,613779,tv
215451360,753236,mobile
214072278,613727,tv
210868842,597182,tv
208392300,737919,mobile
156110124,756533,web
215368782,753359,mobile
200766636,768379,tv
205250472,767699,mobile
162953016,660833,mobile
106502988,779019,mobile
215006916,773631,mobile
178428540,680149,tv
208675974,774651,tv
211853346,768566,mobile
215076576,778017,web
63002154,743618,tv
161808042,779019,tv
183313422,527753,web
30219276,547929,tv
214712124,613550,mobile
123239088,780116,mobile
210387474,753929,mobile
214856616,776763,mobile
212362494,537089,mobile
215049168,778195,mobile
208373604,597196,tv
215839638,705112,mobile
212362356,556420,mobile
116871732,775619,tv
213703152,577002,tablet
214639350,613714,tv
164304840,606575,mobile
179392104,613820,mobile
204056694,738997,tv
204926916,739160,tv
149921664,719920,mobile
197124108,601051,tablet
203831052,597180,tv
167795484,526790,mobile
166243422,603692,tv
209561778,775287,mobile
161684646,613770,web
202936512,775763,mobile
176672706,778931,tv
214223040,583220,tv
212719332,543280,mobile
196001460,603698,tv
215494536,705112,web
215540850,775761,mobile
215844066,659629,mobile
172679442,613649,tv
209775954,760804,web
178819734,613814,stb
167221854,775183,mobile
215398692,605114,mobile
178380006,780116,web
215767560,530050,mobile
213914124,689753,tv
213326226,658807,mobile
215587590,776759,mobile
181493094,744203,mobile
201936984,618120,stb
215524524,775661,mobile
127493970,779019,web
194235474,575247,tv
213739044,526499,mobile
127581660,778986,tv
215304780,624006,mobile
140367072,779803,tv
200331456,722094,mobile
79968030,778089,web
206916486,633407,tv
209813454,754752,tv
215847708,537891,tv
192816996,651366,mobile
215457384,599120,tv
188907534,613930,web
215174274,683795,mobile
205086720,613598,tv
207103614,613770,mobile
214513752,692293,tv
214075824,713217,mobile
149921664,719937,mobile
165285348,530050,tablet
215841300,617635,tv
189743124,746683,tv
196017438,537594,mobile
214302330,778073,web
213201036,533111,mobile
215210262,621106,tablet
212579586,754625,tv
141810870,772901,tv
136341168,775174,mobile
215690538,694572,web
215802864,754625,mobile
184302594,645549,mobile
209833362,613820,tv
121236474,756599,web
215599338,767680,web
207766926,779019,web
176432928,582919,tv
104538540,593950,tv
209227230,756454,tv
150001890,778237,tv
189196932,725664,tv
214844130,597207,mobile
214508190,531775,mobile
176553402,587368,mobile
189325536,749171,tv
215738010,598367,mobile
199321818,705592,mobile
208045218,673476,mobile
169805652,697537,tv
214016766,776575,tv
214111356,663764,mobile
165404664,741082,mobile
202748544,591261,mobile
215556930,537831,tv
213427914,592543,tv
213929220,699423,mobile
209561778,775232,mobile
213129270,553140,web
164239116,779183,tv
158364084,775746,tv
214221486,588643,mobile
213541188,778022,mobile
187684782,779221,mobile
214718694,593996,tv
110711496,753958,tv
213577590,592534,mobile
202509936,775014,mobile
197685354,593826,web
152996124,779528,web
169805652,775774,tv
200270922,774379,mobile
126929202,775558,tv
158364084,776040,tv
213425934,613727,tv
87744066,779079,tv
150338610,722441,mobile
126562722,778929,tv
210197484,528361,tv
159895272,613568,tv
163517946,779414,mobile
159948738,733268,web
211566180,681952,web
215809536,777594,tv
136921518,761611,web
215855910,543280,mobile
160367466,598987,mobile
122797158,532292,tv
207612546,774792,tv
214648014,606531,mobile
215681496,699314,mobile
213130800,663784,mobile
215809566,779803,mobile
215506302,636886,mobile
215554752,754585,mobile
214718694,593990,tv
212240340,719062,mobile
206405544,768158,tv
195479520,587582,mobile
210324018,538854,mobile
214171176,587386,mobile
198530988,613648,tv
188274702,587602,mobile
163718778,739180,mobile
212670738,613907,mobile
188297868,780116,mobile
213363270,613551,tv
166814592,624006,mobile
215840628,779489,mobile
154208148,549585,tv
211862592,545084,tv
198585726,593986,tv
208392300,737959,tv
172263306,778124,mobile
102402180,653106,tv
172794060,724019,mobile
206096940,594617,mobile
174193764,713217,web
215577780,776575,mobile
202612524,758690,mobile
196545840,776752,web
214630986,583162,tv
62607960,604123,mobile
204452022,747022,web
159948738,744519,web
205918878,722020,tablet
212915040,754625,mobile
205134000,653186,tablet
121526664,554440,web
181103760,753787,web
202936512,565944,mobile
210890196,759768,tablet
185965410,552745,web
175624470,775173,web
165238512,775232,mobile
16698906,776291,web
215277342,593826,mobile
176633466,531751,web
184060212,742378,tv
158364084,594007,tv
201720942,593825,tv
155502024,779308,tv
213914124,689753,tv
213214104,556780,mobile
188446902,537020,mobile
153795336,778674,tv
28383150,552217,tv
185680152,696577,mobile
215847174,773631,mobile
169805652,776083,tv
214480698,775258,tv
139354242,704775,mobile
215466468,527922,mobile
165499284,745800,mobile
183121914,723949,mobile
215443536,775173,tablet
194320134,573720,tv
213866622,776834,tv
214481334,613673,tv
215577780,613908,mobile
158222328,780116,tv
114575526,704372,tv
172263306,778111,mobile
178758690,776866,mobile
209216796,613671,tablet
204926916,739160,tv
214910496,684678,tv
55974870,747298,tv
205484232,606208,tv
179281074,553480,mobile
214221486,588363,mobile
144851322,683454,tv
215250798,527904,tv
205906938,775897,mobile
147423900,597222,web
180941430,774723,tv
178859172,613562,tv
211175580,730819,tv
211566180,681952,web
212935206,761626,mobile
155303004,527924,mobile
211276062,710399,tv
215812950,776238,mobile
174128862,776463,tv
198530988,613807,tv
181208760,608428,web
195392622,542840,tv
178740978,737925,mobile
168901698,749195,mobile
166544238,592578,tv
136020858,594001,tv
167739306,771718,web
147889260,773289,tv
211096644,606306,tv
171612264,756700,tv
106621254,592635,mobile
214020822,775661,mobile
213623862,621210,tv
169076448,678597,tv
207075750,698732,mobile
215866572,773961,mobile
172142100,745970,tablet
197077416,540141,tv
215241246,767400,mobile
199372548,777301,tv
212638344,619330,mobile
172810722,779803,mobile
173179812,722122,tv
145289490,613849,mobile
162943812,618656,tv
211312434,709661,mobile
211142406,753958,mobile
31053444,776464,mobile
209112486,538611,tablet
215859294,577462,mobile
86009910,755470,tv
209438772,600640,mobile
105564960,648606,mobile
214734552,593680,mobile
172153956,749668,mobile
215821320,532292,tv
212568594,754625,mobile
164736138,779399,tv
182402262,779019,tv
158890632,577441,console
160703892,593962,web
215838102,570551,tv
181799796,529124,tv
147842748,770714,tv
122316774,754667,mobile
210444600,619437,mobile
55751472,613603,mobile
204413628,581281,tv
215838642,597192,tv
214532328,528032,mobile
215811582,759295,mobile
213558990,761564,web
204877512,729458,tv
137585298,601001,tv
189909276,611429,mobile
176426706,769722,mobile
184343106,613549,tv
164178858,719046,tv
142590012,530050,mobile
155308482,756669,mobile
127757514,599120,stb
192822246,575119,mobile
196240938,542840,web
200726988,721604,mobile
214718694,593991,tv
210890196,774093,mobile
206164656,761628,tv
169362552,676412,tv
179889174,778300,tv
213694452,751000,mobile
194320134,573720,tv
185680152,696587,mobile
214688412,732498,mobile
212707182,556682,tv
189044838,775646,mobile
210446310,533812,web
204679746,590854,mobile
215856984,555520,tablet
150813384,775183,mobile
215460324,774049,mobile
215819370,648466,mobile
214774464,585360,mobile
140965866,593881,web
210552960,754678,tv
213130728,613932,mobile
178795428,775173,mobile
186068298,776238,web
204679746,761609,mobile
213629796,627930,mobile
162175644,633568,web
215098452,778237,tv
189434376,590263,tv
185469114,613592,tv
185859408,779019,mobile
187240236,595828,web
186187554,775661,web
211724058,704414,tv
215760630,617635,mobile
171612264,756656,tv
66217416,588524,tv
199148598,538323,tablet
74919450,694132,mobile
189551178,537816,tablet
75512994,587427,mobile
210619080,778458,tv
182613498,574501,mobile
136402302,745358,mobile
204835212,590346,tv
178758690,776864,mobile
169698924,593866,tv
214302330,537909,web
209561778,775287,mobile
215510316,613726,mobile
215207280,687815,tv
183149742,600841,mobile
174640614,774025,tv
24843066,591261,mobile
162447876,577384,tablet
186947130,703359,web
207524226,588483,tv
171703578,754838,mobile
215556930,537906,tv
141697638,693633,web
53608098,779019,web
187005012,624006,mobile
215174274,751229,mobile
208046574,600000,mobile
211667868,689753,mobile
158364084,759426,tv
209794128,593942,tv
120912834,769014,tv
205401366,625647,web
176357670,613930,mobile
213844662,684678,mobile
162491376,617635,mobile
197146344,754625,mobile
173241540,679528,tv
35027796,744625,mobile
165404664,741082,mobile
215822832,744523,mobile
204422550,660886,mobile
205691766,756654,tv
165028938,777594,tv
203831052,597189,tv
210459342,768683,mobile
214104042,592595,tv
213655200,734257,mobile
209951262,742892,tablet
205559196,778995,web
198584688,624006,tablet
215868600,569281,mobile
214890330,613792,tv
210192408,775596,mobile
140367072,779575,tv
145864446,770214,tv
136959240,778118,tv
212473608,602022,mobile
214808574,776753,mobile
158890710,755402,tv
215451360,753290,mobile
185786610,779400,tv
158364084,775774,tv
215459778,538854,mobile
180526716,613806,tv
214508190,531775,mobile
166521204,746252,mobile
208987326,747102,web
200111058,613932,tv
184060212,742191,tv
156158208,744645,mobile
182613498,574561,mobile
48048582,613677,web
212431374,718858,mobile
210126144,778408,mobile
208041558,754362,tv
183879084,778929,mobile
214829136,537885,mobile
171612264,756675,tv
123239088,780116,mobile
158364084,776286,tv
210732708,768908,mobile
213612732,552742,web
147923904,704058,mobile
213328242,770638,mobile
198695868,780116,tv
207802710,744675,mobile
204877512,729478,tv
133287936,771861,tv
176391396,776426,web
212473950,613767,mobile
161762712,653007,web
158506404,778273,tv
206766342,613567,tv
214554078,659366,mobile
214198242,613707,tv
140240268,664386,tv
171465420,613647,mobile
211484232,574608,tv
213014640,751126,mobile
184060212,746962,tv
209707164,776742,tv
136108008,773289,mobile
209166912,594141,mobile
215605632,594884,mobile
210459342,768669,mobile
214072182,613679,mobile
214938852,776410,mobile
215092092,778504,mobile
180853008,615147,web
213623862,749176,tv
157507596,592574,tv
108655158,582893,tv
130002672,750992,tablet
159948738,743258,web
21491502,775174,mobile
208701924,773003,tv
210890196,759725,tablet
205559196,779284,web
210459342,768460,mobile
214554078,659348,mobile
215780364,544438,mobile
214030938,547690,tv
211096644,613791,tv
210732708,768864,mobile
205146342,533812,tv
214327722,773631,mobile
214684062,754625,mobile
178758690,602809,mobile
215313498,779415,web
176741532,745261,tv
184732824,527725,tv
136724862,552141,tv
214538232,768457,web
215398692,605086,mobile
162138846,531751,tv
171703578,754768,mobile
214331436,748538,tv
215486646,648626,mobile
202344630,673476,tablet
152169672,749285,mobile
185680152,696587,mobile
147842748,743278,tv
205548804,719010,mobile
215577780,774651,mobile
21491502,775619,mobile
213332412,601969,mobile
209177574,540141,mobile
215832924,768468,mobile
213694452,726979,tv
210552960,651746,tv
210122802,592645,mobile
201470076,592642,tv
178383006,613647,mobile
179444994,683650,tv
214268292,597207,tv
204914952,598911,tv
213703152,576984,tablet
212778882,778113,web
163664886,744642,mobile
137261154,756578,web
204248784,713217,tv
28096512,619582,tv
215098452,778270,tv
215808930,751062,mobile
202344630,692403,tablet
214943400,613806,mobile
162309528,595270,tablet
136724862,552704,tv
212678808,677934,tv
214508190,531775,mobile
182825190,704604,mobile
24843066,717047,mobile
133822302,705112,tv
147889260,777933,tv
167235576,588339,tv
158784822,618146,mobile
159142368,557803,web
213207852,693633,web
184302594,724246,mobile
215284194,594020,mobile
213612732,553677,web
183149742,637805,mobile
131037030,723295,mobile
204713844,768560,mobile
158820402,613675,mobile
199631628,773998,tablet
188266014,744983,web
214938852,776571,mobile
140105724,533995,tv
180105894,772868,tv
202748544,529943,mobile
215728518,575230,mobile
215193570,570079,mobile
136995084,779019,tv
209782662,777486,mobile
207724938,627226,mobile
152982786,569991,tv
145872078,775897,web
215542356,776291,mobile
145809402,613807,web
215844066,773631,mobile
182352906,613678,web
143655726,729440,tv
110711496,753942,tv
89982528,587365,tv
215005584,526422,tv
127970178,727980,tv
197504688,776575,mobile
99725976,762311,tv
209457468,619158,mobile
135260808,759673,tv
211795428,776291,web
195970470,573820,web
171144360,585048,tv
204452022,746965,web
178758690,776885,mobile
198352968,779284,web
183867612,528361,mobile
158478036,678597,tv
188297868,780116,mobile
213426276,687815,mobile
201720942,779019,tv
212354424,704601,tv
200099322,749963,tv
197504688,776575,mobile
189485790,576988,web
199029012,705592,web
215552892,744642,tv
172208136,775300,mobile
208599354,593824,web
172328628,594805,tv
194235474,599082,tv
158820402,613727,mobile
122384076,770185,web
169730940,764481,tv
214175784,773631,tv
169092336,557782,tv
214981434,768833,web
207179010,606176,tv
207219042,613601,mobile
211630404,660869,mobile
171618552,776426,web
214105176,577289,web
162765384,553101,tv
214994616,613931,mobile
193539924,774792,web
205484232,613774,tv
205803072,720440,tv
174515766,779183,mobile
210552960,538611,mobile
210262938,613552,tv
170502426,663765,mobile
175299114,753308,mobile
165851328,600841,mobile
215803134,673476,mobile
155303004,527958,mobile
121526664,553540,web
215816064,532292,mobile
213716940,613782,tv
143197512,775958,tv
203522688,588148,mobile
42904128,617635,tv
205134000,657626,tablet
215844066,742555,mobile
154275594,756584,tv
147842748,665026,tv
202525320,779554,tv
118383366,776786,mobile
210849324,570227,mobile
213359058,755402,tv
200364414,613597,mobile
173179812,530856,tv
215385042,778271,web
214622520,556681,mobile
215092092,778464,mobile
169954986,779554,mobile
199808844,530856,tv
213558990,761518,web
207471042,719073,mobile
214508190,531775,mobile
177114780,540141,tv
212063256,531819,mobile
184060212,742398,tv
214847052,778271,tv
201470076,569936,tv
212364348,569281,tv
155678790,779415,mobile
188907534,614001,tv
185469114,613818,tv
121526664,553662,web
200006340,776575,mobile
